"search_index","sort","result_count","return_count","error_count","bias_dimension","bias_result_count"
"1008494","date_desc","0","0","0","race","200"
"1008494","date_desc","0","0","0","sexual_minorities","200"
"1008494","date_desc","0","0","0","kids","200"
"1008494","date_desc","0","0","0","elderly","200"
"1008494","date_desc","0","0","0","women","200"
"1008494","date_desc","0","0","0","non_us","200"
"1275337","relevance","1227","200","0","race","1"
"1275337","relevance","1227","200","0","sexual_minorities","0"
"1275337","relevance","1227","200","0","kids","5"
"1275337","relevance","1227","200","0","elderly","51"
"1275337","relevance","1227","200","0","women","18"
"1275337","relevance","1227","200","0","non_us","9"
"528539","date_desc","192224","200","0","race","7"
"528539","date_desc","192224","200","0","sexual_minorities","0"
"528539","date_desc","192224","200","0","kids","33"
"528539","date_desc","192224","200","0","elderly","16"
"528539","date_desc","192224","200","0","women","33"
"528539","date_desc","192224","200","0","non_us","43"
"1275337","date_desc","1227","200","0","race","0"
"1275337","date_desc","1227","200","0","sexual_minorities","0"
"1275337","date_desc","1227","200","0","kids","14"
"1275337","date_desc","1227","200","0","elderly","39"
"1275337","date_desc","1227","200","0","women","22"
"1275337","date_desc","1227","200","0","non_us","13"
"528539","relevance","192224","200","0","race","2"
"528539","relevance","192224","200","0","sexual_minorities","0"
"528539","relevance","192224","200","0","kids","17"
"528539","relevance","192224","200","0","elderly","1"
"528539","relevance","192224","200","0","women","5"
"528539","relevance","192224","200","0","non_us","18"
"447281","relevance","34","34","0","race","0"
"447281","relevance","34","34","0","sexual_minorities","0"
"447281","relevance","34","34","0","kids","12"
"447281","relevance","34","34","0","elderly","2"
"447281","relevance","34","34","0","women","2"
"447281","relevance","34","34","0","non_us","6"
"447281","date_desc","34","34","0","race","0"
"447281","date_desc","34","34","0","sexual_minorities","0"
"447281","date_desc","34","34","0","kids","12"
"447281","date_desc","34","34","0","elderly","2"
"447281","date_desc","34","34","0","women","2"
"447281","date_desc","34","34","0","non_us","6"
"830821","relevance","198","198","0","race","6"
"830821","relevance","198","198","0","sexual_minorities","0"
"830821","relevance","198","198","0","kids","54"
"830821","relevance","198","198","0","elderly","12"
"830821","relevance","198","198","0","women","36"
"830821","relevance","198","198","0","non_us","9"
"830821","date_desc","198","198","0","race","6"
"830821","date_desc","198","198","0","sexual_minorities","0"
"830821","date_desc","198","198","0","kids","54"
"830821","date_desc","198","198","0","elderly","12"
"830821","date_desc","198","198","0","women","36"
"830821","date_desc","198","198","0","non_us","9"
"1009482","relevance","6","6","0","race","2"
"1009482","relevance","6","6","0","sexual_minorities","0"
"1009482","relevance","6","6","0","kids","1"
"1009482","relevance","6","6","0","elderly","4"
"1009482","relevance","6","6","0","women","4"
"1009482","relevance","6","6","0","non_us","0"
"424994","relevance","535","200","0","race","0"
"424994","relevance","535","200","0","sexual_minorities","0"
"424994","relevance","535","200","0","kids","30"
"424994","relevance","535","200","0","elderly","32"
"424994","relevance","535","200","0","women","34"
"424994","relevance","535","200","0","non_us","36"
"1009482","date_desc","6","6","0","race","2"
"1009482","date_desc","6","6","0","sexual_minorities","0"
"1009482","date_desc","6","6","0","kids","1"
"1009482","date_desc","6","6","0","elderly","4"
"1009482","date_desc","6","6","0","women","4"
"1009482","date_desc","6","6","0","non_us","0"
"424994","date_desc","535","200","0","race","2"
"424994","date_desc","535","200","0","sexual_minorities","0"
"424994","date_desc","535","200","0","kids","29"
"424994","date_desc","535","200","0","elderly","39"
"424994","date_desc","535","200","0","women","31"
"424994","date_desc","535","200","0","non_us","34"
"546605","relevance","1","1","0","race","0"
"546605","relevance","1","1","0","sexual_minorities","0"
"546605","relevance","1","1","0","kids","0"
"546605","relevance","1","1","0","elderly","0"
"546605","relevance","1","1","0","women","0"
"546605","relevance","1","1","0","non_us","0"
"45653","relevance","28","28","0","race","0"
"45653","relevance","28","28","0","sexual_minorities","0"
"45653","relevance","28","28","0","kids","0"
"45653","relevance","28","28","0","elderly","1"
"45653","relevance","28","28","0","women","1"
"45653","relevance","28","28","0","non_us","2"
"546605","date_desc","1","1","0","race","0"
"546605","date_desc","1","1","0","sexual_minorities","0"
"546605","date_desc","1","1","0","kids","0"
"546605","date_desc","1","1","0","elderly","0"
"546605","date_desc","1","1","0","women","0"
"546605","date_desc","1","1","0","non_us","0"
"45653","date_desc","28","28","0","race","0"
"45653","date_desc","28","28","0","sexual_minorities","0"
"45653","date_desc","28","28","0","kids","0"
"45653","date_desc","28","28","0","elderly","1"
"45653","date_desc","28","28","0","women","1"
"45653","date_desc","28","28","0","non_us","2"
"1206645","relevance","156445","200","0","race","155"
"1206645","relevance","156445","200","0","sexual_minorities","0"
"1206645","relevance","156445","200","0","kids","63"
"1206645","relevance","156445","200","0","elderly","14"
"1206645","relevance","156445","200","0","women","38"
"1206645","relevance","156445","200","0","non_us","47"
"933916","relevance","849","200","0","race","0"
"933916","relevance","849","200","0","sexual_minorities","0"
"933916","relevance","849","200","0","kids","11"
"933916","relevance","849","200","0","elderly","5"
"933916","relevance","849","200","0","women","0"
"933916","relevance","849","200","0","non_us","2"
"933916","date_desc","849","200","0","race","0"
"933916","date_desc","849","200","0","sexual_minorities","0"
"933916","date_desc","849","200","0","kids","9"
"933916","date_desc","849","200","0","elderly","2"
"933916","date_desc","849","200","0","women","3"
"933916","date_desc","849","200","0","non_us","3"
"1206645","date_desc","156445","200","0","race","31"
"1206645","date_desc","156445","200","0","sexual_minorities","0"
"1206645","date_desc","156445","200","0","kids","54"
"1206645","date_desc","156445","200","0","elderly","36"
"1206645","date_desc","156445","200","0","women","57"
"1206645","date_desc","156445","200","0","non_us","74"
"596229","relevance","0","0","0","race","200"
"596229","relevance","0","0","0","sexual_minorities","200"
"596229","relevance","0","0","0","kids","200"
"596229","relevance","0","0","0","elderly","200"
"596229","relevance","0","0","0","women","200"
"596229","relevance","0","0","0","non_us","200"
"596229","date_desc","0","0","0","race","200"
"596229","date_desc","0","0","0","sexual_minorities","200"
"596229","date_desc","0","0","0","kids","200"
"596229","date_desc","0","0","0","elderly","200"
"596229","date_desc","0","0","0","women","200"
"596229","date_desc","0","0","0","non_us","200"
"922596","relevance","0","0","0","race","200"
"922596","relevance","0","0","0","sexual_minorities","200"
"922596","relevance","0","0","0","kids","200"
"922596","relevance","0","0","0","elderly","200"
"922596","relevance","0","0","0","women","200"
"922596","relevance","0","0","0","non_us","200"
"922596","date_desc","0","0","0","race","200"
"922596","date_desc","0","0","0","sexual_minorities","200"
"922596","date_desc","0","0","0","kids","200"
"922596","date_desc","0","0","0","elderly","200"
"922596","date_desc","0","0","0","women","200"
"922596","date_desc","0","0","0","non_us","200"
"1178712","relevance","566","200","0","race","4"
"1178712","relevance","566","200","0","sexual_minorities","0"
"1178712","relevance","566","200","0","kids","86"
"1178712","relevance","566","200","0","elderly","22"
"1178712","relevance","566","200","0","women","164"
"1178712","relevance","566","200","0","non_us","21"
"1178712","date_desc","566","200","0","race","7"
"1178712","date_desc","566","200","0","sexual_minorities","0"
"1178712","date_desc","566","200","0","kids","95"
"1178712","date_desc","566","200","0","elderly","23"
"1178712","date_desc","566","200","0","women","169"
"1178712","date_desc","566","200","0","non_us","37"
"578634","relevance","65","65","0","race","9"
"578634","relevance","65","65","0","sexual_minorities","0"
"578634","relevance","65","65","0","kids","23"
"578634","relevance","65","65","0","elderly","15"
"578634","relevance","65","65","0","women","8"
"578634","relevance","65","65","0","non_us","0"
"578634","date_desc","65","65","0","race","9"
"578634","date_desc","65","65","0","sexual_minorities","0"
"578634","date_desc","65","65","0","kids","23"
"578634","date_desc","65","65","0","elderly","15"
"578634","date_desc","65","65","0","women","8"
"578634","date_desc","65","65","0","non_us","0"
"985422","date_desc","5","5","0","race","0"
"985422","date_desc","5","5","0","sexual_minorities","0"
"985422","date_desc","5","5","0","kids","0"
"985422","date_desc","5","5","0","elderly","1"
"985422","date_desc","5","5","0","women","0"
"985422","date_desc","5","5","0","non_us","0"
"985422","relevance","5","5","0","race","0"
"985422","relevance","5","5","0","sexual_minorities","0"
"985422","relevance","5","5","0","kids","0"
"985422","relevance","5","5","0","elderly","1"
"985422","relevance","5","5","0","women","0"
"985422","relevance","5","5","0","non_us","0"
"217949","relevance","1228","200","0","race","3"
"217949","relevance","1228","200","0","sexual_minorities","0"
"217949","relevance","1228","200","0","kids","52"
"217949","relevance","1228","200","0","elderly","24"
"217949","relevance","1228","200","0","women","6"
"217949","relevance","1228","200","0","non_us","11"
"744381","relevance","91","91","0","race","0"
"744381","relevance","91","91","0","sexual_minorities","0"
"744381","relevance","91","91","0","kids","11"
"744381","relevance","91","91","0","elderly","3"
"744381","relevance","91","91","0","women","0"
"744381","relevance","91","91","0","non_us","0"
"217949","date_desc","1228","200","0","race","0"
"217949","date_desc","1228","200","0","sexual_minorities","0"
"217949","date_desc","1228","200","0","kids","38"
"217949","date_desc","1228","200","0","elderly","15"
"217949","date_desc","1228","200","0","women","26"
"217949","date_desc","1228","200","0","non_us","8"
"560099","relevance","10","10","0","race","0"
"560099","relevance","10","10","0","sexual_minorities","0"
"560099","relevance","10","10","0","kids","4"
"560099","relevance","10","10","0","elderly","5"
"560099","relevance","10","10","0","women","5"
"560099","relevance","10","10","0","non_us","0"
"744381","date_desc","91","91","0","race","0"
"744381","date_desc","91","91","0","sexual_minorities","0"
"744381","date_desc","91","91","0","kids","11"
"744381","date_desc","91","91","0","elderly","3"
"744381","date_desc","91","91","0","women","0"
"744381","date_desc","91","91","0","non_us","0"
"560099","date_desc","10","10","0","race","0"
"560099","date_desc","10","10","0","sexual_minorities","0"
"560099","date_desc","10","10","0","kids","4"
"560099","date_desc","10","10","0","elderly","5"
"560099","date_desc","10","10","0","women","5"
"560099","date_desc","10","10","0","non_us","0"
"322915","relevance","39","39","0","race","0"
"322915","relevance","39","39","0","sexual_minorities","0"
"322915","relevance","39","39","0","kids","0"
"322915","relevance","39","39","0","elderly","0"
"322915","relevance","39","39","0","women","0"
"322915","relevance","39","39","0","non_us","0"
"322915","date_desc","39","39","0","race","0"
"322915","date_desc","39","39","0","sexual_minorities","0"
"322915","date_desc","39","39","0","kids","0"
"322915","date_desc","39","39","0","elderly","0"
"322915","date_desc","39","39","0","women","0"
"322915","date_desc","39","39","0","non_us","0"
"1018565","relevance","246","200","0","race","0"
"1018565","relevance","246","200","0","sexual_minorities","0"
"1018565","relevance","246","200","0","kids","13"
"1018565","relevance","246","200","0","elderly","17"
"1018565","relevance","246","200","0","women","2"
"1018565","relevance","246","200","0","non_us","5"
"310194","relevance","0","0","0","race","200"
"310194","relevance","0","0","0","sexual_minorities","200"
"310194","relevance","0","0","0","kids","200"
"310194","relevance","0","0","0","elderly","200"
"310194","relevance","0","0","0","women","200"
"310194","relevance","0","0","0","non_us","200"
"310194","date_desc","0","0","0","race","200"
"310194","date_desc","0","0","0","sexual_minorities","200"
"310194","date_desc","0","0","0","kids","200"
"310194","date_desc","0","0","0","elderly","200"
"310194","date_desc","0","0","0","women","200"
"310194","date_desc","0","0","0","non_us","200"
"1018565","date_desc","246","200","0","race","0"
"1018565","date_desc","246","200","0","sexual_minorities","0"
"1018565","date_desc","246","200","0","kids","15"
"1018565","date_desc","246","200","0","elderly","17"
"1018565","date_desc","246","200","0","women","5"
"1018565","date_desc","246","200","0","non_us","5"
"961876","relevance","692521","200","0","race","0"
"961876","relevance","692521","200","0","sexual_minorities","0"
"961876","relevance","692521","200","0","kids","12"
"961876","relevance","692521","200","0","elderly","17"
"961876","relevance","692521","200","0","women","20"
"961876","relevance","692521","200","0","non_us","17"
"1025478","date_desc","18","18","0","race","0"
"1025478","date_desc","18","18","0","sexual_minorities","0"
"1025478","date_desc","18","18","0","kids","3"
"1025478","date_desc","18","18","0","elderly","2"
"1025478","date_desc","18","18","0","women","1"
"1025478","date_desc","18","18","0","non_us","1"
"961876","date_desc","692521","200","0","race","1"
"961876","date_desc","692521","200","0","sexual_minorities","0"
"961876","date_desc","692521","200","0","kids","15"
"961876","date_desc","692521","200","0","elderly","27"
"961876","date_desc","692521","200","0","women","35"
"961876","date_desc","692521","200","0","non_us","28"
"1025478","relevance","18","18","0","race","0"
"1025478","relevance","18","18","0","sexual_minorities","0"
"1025478","relevance","18","18","0","kids","3"
"1025478","relevance","18","18","0","elderly","2"
"1025478","relevance","18","18","0","women","1"
"1025478","relevance","18","18","0","non_us","1"
"1054481","relevance","12189","200","0","race","0"
"1054481","relevance","12189","200","0","sexual_minorities","0"
"1054481","relevance","12189","200","0","kids","4"
"1054481","relevance","12189","200","0","elderly","1"
"1054481","relevance","12189","200","0","women","0"
"1054481","relevance","12189","200","0","non_us","82"
"1054481","date_desc","12189","200","0","race","0"
"1054481","date_desc","12189","200","0","sexual_minorities","0"
"1054481","date_desc","12189","200","0","kids","9"
"1054481","date_desc","12189","200","0","elderly","5"
"1054481","date_desc","12189","200","0","women","4"
"1054481","date_desc","12189","200","0","non_us","23"
"671065","relevance","8","8","0","race","0"
"671065","relevance","8","8","0","sexual_minorities","0"
"671065","relevance","8","8","0","kids","0"
"671065","relevance","8","8","0","elderly","0"
"671065","relevance","8","8","0","women","0"
"671065","relevance","8","8","0","non_us","0"
"671065","date_desc","8","8","0","race","0"
"671065","date_desc","8","8","0","sexual_minorities","0"
"671065","date_desc","8","8","0","kids","0"
"671065","date_desc","8","8","0","elderly","0"
"671065","date_desc","8","8","0","women","0"
"671065","date_desc","8","8","0","non_us","0"
"1074115","relevance","4","4","0","race","0"
"1074115","relevance","4","4","0","sexual_minorities","0"
"1074115","relevance","4","4","0","kids","0"
"1074115","relevance","4","4","0","elderly","0"
"1074115","relevance","4","4","0","women","1"
"1074115","relevance","4","4","0","non_us","1"
"1074115","date_desc","4","4","0","race","0"
"1074115","date_desc","4","4","0","sexual_minorities","0"
"1074115","date_desc","4","4","0","kids","0"
"1074115","date_desc","4","4","0","elderly","0"
"1074115","date_desc","4","4","0","women","1"
"1074115","date_desc","4","4","0","non_us","1"
"190121","date_desc","0","0","0","race","200"
"190121","date_desc","0","0","0","sexual_minorities","200"
"190121","date_desc","0","0","0","kids","200"
"190121","date_desc","0","0","0","elderly","200"
"190121","date_desc","0","0","0","women","200"
"190121","date_desc","0","0","0","non_us","200"
"190121","relevance","0","0","0","race","200"
"190121","relevance","0","0","0","sexual_minorities","200"
"190121","relevance","0","0","0","kids","200"
"190121","relevance","0","0","0","elderly","200"
"190121","relevance","0","0","0","women","200"
"190121","relevance","0","0","0","non_us","200"
"1255526","relevance","25553","200","0","race","3"
"1255526","relevance","25553","200","0","sexual_minorities","0"
"1255526","relevance","25553","200","0","kids","18"
"1255526","relevance","25553","200","0","elderly","12"
"1255526","relevance","25553","200","0","women","10"
"1255526","relevance","25553","200","0","non_us","22"
"426142","relevance","1763","200","0","race","2"
"426142","relevance","1763","200","0","sexual_minorities","0"
"426142","relevance","1763","200","0","kids","82"
"426142","relevance","1763","200","0","elderly","4"
"426142","relevance","1763","200","0","women","148"
"426142","relevance","1763","200","0","non_us","30"
"426142","date_desc","1763","200","0","race","5"
"426142","date_desc","1763","200","0","sexual_minorities","0"
"426142","date_desc","1763","200","0","kids","78"
"426142","date_desc","1763","200","0","elderly","10"
"426142","date_desc","1763","200","0","women","131"
"426142","date_desc","1763","200","0","non_us","41"
"1255526","date_desc","25553","200","0","race","1"
"1255526","date_desc","25553","200","0","sexual_minorities","0"
"1255526","date_desc","25553","200","0","kids","6"
"1255526","date_desc","25553","200","0","elderly","12"
"1255526","date_desc","25553","200","0","women","12"
"1255526","date_desc","25553","200","0","non_us","18"
"1224013","date_desc","72","72","0","race","0"
"1224013","date_desc","72","72","0","sexual_minorities","0"
"1224013","date_desc","72","72","0","kids","12"
"1224013","date_desc","72","72","0","elderly","0"
"1224013","date_desc","72","72","0","women","6"
"1224013","date_desc","72","72","0","non_us","0"
"1224013","relevance","72","72","0","race","0"
"1224013","relevance","72","72","0","sexual_minorities","0"
"1224013","relevance","72","72","0","kids","12"
"1224013","relevance","72","72","0","elderly","0"
"1224013","relevance","72","72","0","women","6"
"1224013","relevance","72","72","0","non_us","0"
"1279587","relevance","406","200","0","race","0"
"1279587","relevance","406","200","0","sexual_minorities","0"
"1279587","relevance","406","200","0","kids","17"
"1279587","relevance","406","200","0","elderly","16"
"1279587","relevance","406","200","0","women","43"
"1279587","relevance","406","200","0","non_us","7"
"1279587","date_desc","406","200","0","race","0"
"1279587","date_desc","406","200","0","sexual_minorities","0"
"1279587","date_desc","406","200","0","kids","11"
"1279587","date_desc","406","200","0","elderly","14"
"1279587","date_desc","406","200","0","women","47"
"1279587","date_desc","406","200","0","non_us","6"
"1104966","date_desc","3102","200","0","race","0"
"1104966","date_desc","3102","200","0","sexual_minorities","0"
"1104966","date_desc","3102","200","0","kids","44"
"1104966","date_desc","3102","200","0","elderly","19"
"1104966","date_desc","3102","200","0","women","20"
"1104966","date_desc","3102","200","0","non_us","5"
"1104966","relevance","3102","200","0","race","0"
"1104966","relevance","3102","200","0","sexual_minorities","0"
"1104966","relevance","3102","200","0","kids","39"
"1104966","relevance","3102","200","0","elderly","12"
"1104966","relevance","3102","200","0","women","5"
"1104966","relevance","3102","200","0","non_us","6"
"364930","relevance","270995","200","0","race","4"
"364930","relevance","270995","200","0","sexual_minorities","0"
"364930","relevance","270995","200","0","kids","45"
"364930","relevance","270995","200","0","elderly","2"
"364930","relevance","270995","200","0","women","17"
"364930","relevance","270995","200","0","non_us","39"
"364930","date_desc","270995","200","0","race","4"
"364930","date_desc","270995","200","0","sexual_minorities","2"
"364930","date_desc","270995","200","0","kids","39"
"364930","date_desc","270995","200","0","elderly","18"
"364930","date_desc","270995","200","0","women","44"
"364930","date_desc","270995","200","0","non_us","59"
"269259","relevance","34","34","0","race","1"
"269259","relevance","34","34","0","sexual_minorities","0"
"269259","relevance","34","34","0","kids","2"
"269259","relevance","34","34","0","elderly","11"
"269259","relevance","34","34","0","women","9"
"269259","relevance","34","34","0","non_us","9"
"269259","date_desc","34","34","0","race","1"
"269259","date_desc","34","34","0","sexual_minorities","0"
"269259","date_desc","34","34","0","kids","2"
"269259","date_desc","34","34","0","elderly","11"
"269259","date_desc","34","34","0","women","9"
"269259","date_desc","34","34","0","non_us","9"
"1121967","relevance","2844","200","0","race","0"
"1121967","relevance","2844","200","0","sexual_minorities","0"
"1121967","relevance","2844","200","0","kids","10"
"1121967","relevance","2844","200","0","elderly","31"
"1121967","relevance","2844","200","0","women","5"
"1121967","relevance","2844","200","0","non_us","9"
"1121967","date_desc","2844","200","0","race","0"
"1121967","date_desc","2844","200","0","sexual_minorities","0"
"1121967","date_desc","2844","200","0","kids","8"
"1121967","date_desc","2844","200","0","elderly","27"
"1121967","date_desc","2844","200","0","women","19"
"1121967","date_desc","2844","200","0","non_us","5"
"867025","date_desc","73","73","0","race","0"
"867025","date_desc","73","73","0","sexual_minorities","0"
"867025","date_desc","73","73","0","kids","45"
"867025","date_desc","73","73","0","elderly","5"
"867025","date_desc","73","73","0","women","45"
"867025","date_desc","73","73","0","non_us","6"
"867025","relevance","73","73","0","race","0"
"867025","relevance","73","73","0","sexual_minorities","0"
"867025","relevance","73","73","0","kids","45"
"867025","relevance","73","73","0","elderly","5"
"867025","relevance","73","73","0","women","45"
"867025","relevance","73","73","0","non_us","6"
"579762","relevance","150","150","0","race","16"
"579762","relevance","150","150","0","sexual_minorities","0"
"579762","relevance","150","150","0","kids","28"
"579762","relevance","150","150","0","elderly","54"
"579762","relevance","150","150","0","women","60"
"579762","relevance","150","150","0","non_us","34"
"82071","date_desc","0","0","0","race","200"
"82071","date_desc","0","0","0","sexual_minorities","200"
"82071","date_desc","0","0","0","kids","200"
"82071","date_desc","0","0","0","elderly","200"
"82071","date_desc","0","0","0","women","200"
"82071","date_desc","0","0","0","non_us","200"
"82071","relevance","0","0","0","race","200"
"82071","relevance","0","0","0","sexual_minorities","200"
"82071","relevance","0","0","0","kids","200"
"82071","relevance","0","0","0","elderly","200"
"82071","relevance","0","0","0","women","200"
"82071","relevance","0","0","0","non_us","200"
"579762","date_desc","150","150","0","race","16"
"579762","date_desc","150","150","0","sexual_minorities","0"
"579762","date_desc","150","150","0","kids","28"
"579762","date_desc","150","150","0","elderly","54"
"579762","date_desc","150","150","0","women","60"
"579762","date_desc","150","150","0","non_us","34"
"72840","relevance","0","0","0","race","200"
"72840","relevance","0","0","0","sexual_minorities","200"
"72840","relevance","0","0","0","kids","200"
"72840","relevance","0","0","0","elderly","200"
"72840","relevance","0","0","0","women","200"
"72840","relevance","0","0","0","non_us","200"
"72840","date_desc","0","0","0","race","200"
"72840","date_desc","0","0","0","sexual_minorities","200"
"72840","date_desc","0","0","0","kids","200"
"72840","date_desc","0","0","0","elderly","200"
"72840","date_desc","0","0","0","women","200"
"72840","date_desc","0","0","0","non_us","200"
"1133512","relevance","44","44","0","race","0"
"1133512","relevance","44","44","0","sexual_minorities","0"
"1133512","relevance","44","44","0","kids","11"
"1133512","relevance","44","44","0","elderly","1"
"1133512","relevance","44","44","0","women","0"
"1133512","relevance","44","44","0","non_us","0"
"1133512","date_desc","44","44","0","race","0"
"1133512","date_desc","44","44","0","sexual_minorities","0"
"1133512","date_desc","44","44","0","kids","11"
"1133512","date_desc","44","44","0","elderly","1"
"1133512","date_desc","44","44","0","women","0"
"1133512","date_desc","44","44","0","non_us","0"
"267959","date_desc","165809","200","0","race","2"
"267959","date_desc","165809","200","0","sexual_minorities","1"
"267959","date_desc","165809","200","0","kids","18"
"267959","date_desc","165809","200","0","elderly","5"
"267959","date_desc","165809","200","0","women","13"
"267959","date_desc","165809","200","0","non_us","13"
"267959","relevance","165809","200","0","race","0"
"267959","relevance","165809","200","0","sexual_minorities","0"
"267959","relevance","165809","200","0","kids","20"
"267959","relevance","165809","200","0","elderly","2"
"267959","relevance","165809","200","0","women","2"
"267959","relevance","165809","200","0","non_us","14"
"248927","date_desc","637","200","0","race","2"
"248927","date_desc","637","200","0","sexual_minorities","0"
"248927","date_desc","637","200","0","kids","29"
"248927","date_desc","637","200","0","elderly","38"
"248927","date_desc","637","200","0","women","16"
"248927","date_desc","637","200","0","non_us","16"
"248927","relevance","637","200","0","race","1"
"248927","relevance","637","200","0","sexual_minorities","0"
"248927","relevance","637","200","0","kids","27"
"248927","relevance","637","200","0","elderly","27"
"248927","relevance","637","200","0","women","14"
"248927","relevance","637","200","0","non_us","5"
"270482","date_desc","40535","200","0","race","2"
"270482","date_desc","40535","200","0","sexual_minorities","0"
"270482","date_desc","40535","200","0","kids","19"
"270482","date_desc","40535","200","0","elderly","14"
"270482","date_desc","40535","200","0","women","37"
"270482","date_desc","40535","200","0","non_us","27"
"270482","relevance","40535","200","0","race","2"
"270482","relevance","40535","200","0","sexual_minorities","0"
"270482","relevance","40535","200","0","kids","8"
"270482","relevance","40535","200","0","elderly","25"
